,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
7856,66.4,52.9,54.8,56.6,48.8,53.8,44.3,42.8,35.2,45.4,69.4,59.9,46.9,61.5,52.1,54.39,54.5,47.4,41.3,61.5,51.175,52.98,59.93,47.74,49.46,51.08,43.16,42.78,48.55,39.98,38.63,31.77,40.97,62.63,54.06,42.33,55.5,47.02,49.19,42.78,37.27,55.5,46.19
7857,69.7,66.5,51.5,54.1,46.6,58.4,45.3,40.9,34.7,44.0,64.0,64.7,45.3,60.8,47.8,53.77,56.3,43.9,37.6,57.8,48.9,57.22,62.9,60.02,46.48,48.83,41.22,39.62,52.71,40.88,36.91,31.32,39.71,57.76,58.39,40.88,54.87,43.14,50.81,39.62,33.93,52.16,44.13
7858,65.2,55.6,51.8,52.6,40.9,57.6,49.3,41.4,33.3,40.1,62.9,60.3,49.0,57.3,45.5,50.68,49.6,47.5,36.6,55.5,47.3,53.33,58.84,50.18,46.75,47.47,36.17,42.87,51.98,44.49,37.36,30.05,36.19,56.77,54.42,44.22,51.71,41.06,44.76,42.87,33.03,50.09,42.69
7859,71.22,62.1,61.4,53.3,46.2,59.7,55.0,46.6,35.0,38.6,71.7,66.2,51.2,60.4,45.0,53.42,58.1,48.5,39.7,63.1,52.35,58.56,64.28,56.05,55.41,48.1,40.87,43.77,53.88,49.64,42.06,31.59,34.84,64.71,59.75,46.21,54.51,40.61,52.44,43.77,35.83,56.95,47.25
7860,66.0,61.3,56.4,52.8,46.5,62.1,49.8,42.3,29.6,39.1,74.2,64.6,52.0,56.9,43.4,50.32,57.6,49.4,40.9,59.0,51.725,57.13,59.57,55.32,50.9,47.65,41.13,44.58,56.05,44.94,38.18,26.71,35.29,66.97,58.3,46.93,51.35,39.17,51.98,44.58,36.91,53.25,46.68
7861,65.3,63.6,57.4,50.3,44.3,54.1,48.4,44.1,34.8,40.0,65.7,61.9,48.3,54.8,43.5,48.47,52.9,46.4,37.2,45.9,45.6,54.74,58.93,57.4,51.8,45.4,39.18,41.88,48.83,43.68,39.8,31.41,36.1,59.29,55.86,43.59,49.46,39.26,47.74,41.88,33.57,41.42,41.15
7862,63.6,54.0,52.0,55.7,35.7,54.8,49.2,41.9,33.9,36.9,67.8,60.2,51.7,56.2,45.7,49.71,53.2,48.3,39.3,57.3,49.525,53.24,57.4,48.74,46.93,50.27,31.58,43.59,49.46,44.4,37.81,30.59,33.3,61.19,54.33,46.66,50.72,41.24,48.01,43.59,35.47,51.71,44.7
7863,65.1,58.9,54.5,54.5,43.8,55.3,48.9,40.3,34.2,47.2,62.3,60.6,46.8,54.8,46.2,48.47,52.7,45.7,37.8,57.1,48.325,53.6,58.75,53.16,49.19,49.19,38.74,41.24,49.91,44.13,36.37,30.87,42.6,56.23,54.69,42.24,49.46,41.7,47.56,41.24,34.11,51.53,43.61
7864,66.0,60.1,57.9,55.9,45.5,55.1,47.8,42.8,37.9,44.3,69.1,61.1,52.1,57.1,50.0,50.5,52.5,48.2,41.0,59.7,50.35,54.04,59.57,54.24,52.25,50.45,40.24,43.5,49.73,43.14,38.63,34.2,39.98,62.36,55.14,47.02,51.53,45.13,47.38,43.5,37.0,53.88,45.44
7865,66.4,64.5,58.6,56.5,48.2,58.7,52.9,47.2,38.0,35.4,70.5,62.0,57.0,60.5,45.5,53.51,56.5,52.4,44.0,61.3,53.55,54.84,59.93,58.21,52.89,50.99,42.63,47.29,52.98,47.74,42.6,34.3,31.95,63.63,55.96,51.44,54.6,41.06,50.99,47.29,39.71,55.32,48.33
7866,65.9,64.5,57.6,51.9,48.1,57.2,53.1,42.6,38.8,36.6,72.0,61.6,48.5,54.4,49.9,48.12,58.6,52.8,38.7,50.2,50.075,54.48,59.47,58.21,51.98,46.84,42.54,47.65,51.62,47.92,38.45,35.02,33.03,64.98,55.59,43.77,49.1,45.03,52.89,47.65,34.93,45.31,45.19
7867,68.2,63.1,57.3,59.8,52.4,59.6,50.2,46.5,40.7,43.4,67.9,61.6,53.5,61.9,51.1,54.74,54.3,48.3,37.3,58.6,49.625,54.48,61.55,56.95,51.71,53.97,46.34,43.59,53.79,45.31,41.97,36.73,39.17,61.28,55.59,48.28,55.86,46.12,49.01,43.59,33.66,52.89,44.79
7868,70.2,64.5,58.3,58.6,44.9,63.1,50.2,44.4,41.5,40.4,75.7,64.5,49.6,59.4,51.2,52.54,57.6,47.0,40.7,62.5,51.95,57.05,63.36,58.21,52.62,52.89,39.71,42.42,56.95,45.31,40.07,37.45,36.46,68.32,58.21,44.76,53.61,46.21,51.98,42.42,36.73,56.41,46.88
7869,61.1,49.56,54.6,55.9,46.7,57.7,52.1,39.8,36.8,42.9,67.6,61.2,45.5,63.3,43.7,55.99,54.6,48.6,41.3,61.7,51.55,54.13,55.14,44.73,49.28,50.45,41.31,43.86,52.07,47.02,35.92,33.21,38.72,61.01,55.23,41.06,57.13,39.44,49.28,43.86,37.27,55.68,46.52
7870,68.7,47.63,53.8,58.0,49.8,53.4,49.7,39.8,37.5,41.4,68.3,60.4,51.9,59.3,48.8,52.45,50.3,44.1,37.7,59.6,47.925,53.42,62.0,42.99,48.55,52.35,44.04,39.8,48.19,44.85,35.92,33.84,37.36,61.64,54.51,46.84,53.52,44.04,45.4,39.8,34.02,53.79,43.25
7871,58.6,58.7,49.4,54.8,45.3,55.6,44.8,39.5,35.4,44.6,70.9,59.6,48.6,58.9,48.2,52.1,51.8,46.7,38.8,57.3,48.65,52.71,52.89,52.98,44.58,49.46,40.06,42.15,50.18,40.43,35.65,31.95,40.25,63.99,53.79,43.86,53.16,43.5,46.75,42.15,35.02,51.71,43.91
7872,66.9,59.6,58.4,48.5,50.9,54.6,48.9,41.2,30.1,43.5,67.5,58.6,50.3,51.2,52.0,45.29,41.8,36.3,33.5,48.8,40.1,51.83,60.38,53.79,52.71,43.77,45.02,32.76,49.28,44.13,37.18,27.17,39.26,60.92,52.89,45.4,46.21,46.93,37.72,32.76,30.23,44.04,36.19
7873,53.4,59.6,54.4,49.3,41.5,54.5,46.8,41.6,32.4,35.0,67.1,55.2,47.2,54.4,42.7,48.12,29.5,25.2,24.5,49.6,32.2,48.82,48.19,53.79,49.1,44.49,36.7,22.74,49.19,42.24,37.54,29.24,31.59,60.56,49.82,42.6,49.1,38.54,26.62,22.74,22.11,44.76,29.06
7874,67.6,50.43,45.7,49.7,44.2,51.4,43.9,40.6,33.2,42.4,53.4,49.8,41.1,51.9,45.5,45.9,19.3,19.4,17.5,38.9,23.775,44.04,61.01,45.51,41.24,44.85,39.09,17.51,46.39,39.62,36.64,29.96,38.27,48.19,44.94,37.09,46.84,41.06,17.42,17.51,15.79,35.11,21.46
7875,64.9,41.67,53.3,51.7,39.9,54.5,47.4,39.1,32.6,39.7,36.9,32.9,28.6,40.4,34.1,35.73,25.2,24.4,22.9,44.1,29.15,29.1,58.57,37.61,48.1,46.66,35.29,22.02,49.19,42.78,35.29,29.42,35.83,33.3,29.69,25.81,36.46,30.78,22.74,22.02,20.67,39.8,26.31
7876,66.5,51.6,59.0,52.7,43.8,54.0,49.0,42.9,34.5,38.5,39.4,31.9,29.3,44.4,37.0,39.27,21.0,21.8,18.3,38.6,24.925,28.21,60.02,46.57,53.25,47.56,38.74,19.67,48.74,44.22,38.72,31.14,34.75,35.56,28.79,26.44,40.07,33.39,18.95,19.67,16.52,34.84,22.49
7877,59.7,62.1,50.1,54.5,44.9,58.1,49.8,42.4,34.5,44.7,48.8,44.2,37.9,53.1,42.2,46.96,22.4,19.9,16.2,47.9,26.6,39.09,53.88,56.05,45.22,49.19,39.71,17.96,52.44,44.94,38.27,31.14,40.34,44.04,39.89,34.2,47.92,38.09,20.22,17.96,14.62,43.23,24.01
7878,60.9,57.0,59.1,53.6,43.1,53.4,46.3,43.6,35.8,36.2,52.2,43.7,39.5,53.3,41.5,47.14,23.0,19.6,18.5,39.0,25.025,38.65,54.96,51.44,53.34,48.37,38.12,17.69,48.19,41.79,39.35,32.31,32.67,47.11,39.44,35.65,48.1,37.45,20.76,17.69,16.7,35.2,22.59
7879,65.0,63.6,57.4,53.5,40.8,51.6,46.1,42.3,33.3,40.0,63.8,61.0,44.6,64.4,44.3,56.96,30.3,26.0,19.0,51.6,31.725,53.95,58.66,57.4,51.8,48.28,36.08,23.47,46.57,41.61,38.18,30.05,36.1,57.58,55.05,40.25,58.12,39.98,27.35,23.47,17.15,46.57,28.63
7880,66.0,62.7,48.7,54.8,48.6,53.9,48.2,42.9,33.6,42.4,69.4,63.1,49.1,59.2,48.0,52.36,54.2,46.2,37.9,55.0,48.325,55.81,59.57,56.59,43.95,49.46,42.98,41.7,48.64,43.5,38.72,30.32,38.27,62.63,56.95,44.31,53.43,43.32,48.92,41.7,34.2,49.64,43.61
7881,65.9,64.6,53.4,51.6,38.1,58.5,46.4,40.3,33.5,38.9,71.8,59.5,45.8,59.5,45.8,52.63,56.1,45.7,37.2,57.8,49.2,52.63,59.47,58.3,48.19,46.57,33.7,41.24,52.8,41.88,36.37,30.23,35.11,64.8,53.7,41.33,53.7,41.33,50.63,41.24,33.57,52.16,44.4
7882,63.1,61.2,53.3,56.1,44.8,53.1,50.9,42.5,34.9,38.4,67.7,58.2,51.2,60.3,42.3,53.33,49.6,45.8,39.2,55.1,47.425,51.48,56.95,55.23,48.1,50.63,39.62,41.33,47.92,45.94,38.36,31.5,34.66,61.1,52.53,46.21,54.42,38.18,44.76,41.33,35.38,49.73,42.8
7883,64.6,60.9,56.9,55.3,48.0,53.8,49.8,47.1,40.7,45.5,65.6,63.5,56.2,59.8,49.8,52.89,53.8,49.1,43.3,60.9,51.775,56.16,58.3,54.96,51.35,49.91,42.45,44.31,48.55,44.94,42.51,36.73,41.06,59.2,57.31,50.72,53.97,44.94,48.55,44.31,39.08,54.96,46.73
7884,66.9,57.5,53.2,53.8,49.0,54.8,46.1,41.7,34.3,41.3,69.0,61.5,54.0,57.8,49.9,51.12,54.0,49.3,39.8,54.1,49.3,54.39,60.38,51.89,48.01,48.55,43.34,44.49,49.46,41.61,37.63,30.96,37.27,62.27,55.5,48.74,52.16,45.03,48.74,44.49,35.92,48.83,44.49
7885,65.1,59.7,55.8,53.7,44.9,53.9,47.3,42.3,36.6,43.3,66.9,59.8,52.8,59.3,46.3,52.45,52.7,46.6,40.1,55.2,48.65,52.89,58.75,53.88,50.36,48.46,39.71,42.06,48.64,42.69,38.18,33.03,39.08,60.38,53.97,47.65,53.52,41.79,47.56,42.06,36.19,49.82,43.91
7886,61.2,60.2,59.3,46.5,41.5,54.5,49.6,42.6,34.0,35.7,69.0,63.4,48.0,51.2,42.7,45.29,54.1,46.2,38.9,57.1,49.075,56.08,55.23,54.33,53.52,41.97,36.7,41.7,49.19,44.76,38.45,30.69,32.22,62.27,57.22,43.32,46.21,38.54,48.83,41.7,35.11,51.53,44.29
7887,66.0,52.2,61.5,52.7,45.4,58.8,50.9,46.3,38.9,40.0,67.2,64.2,49.3,60.1,45.9,53.16,56.7,52.0,43.7,57.6,52.5,56.78,59.57,47.11,55.5,47.56,40.15,46.93,53.07,45.94,41.79,35.11,36.1,60.65,57.94,44.49,54.24,41.42,51.17,46.93,39.44,51.98,47.38
7888,48.13,61.3,52.9,51.7,46.8,52.8,48.0,41.1,36.3,37.0,71.4,63.4,50.7,55.7,48.3,49.26,49.5,47.5,38.2,53.4,47.15,56.08,43.44,55.32,47.74,46.66,41.4,42.87,47.65,43.32,37.09,32.76,33.39,64.44,57.22,45.76,50.27,43.59,44.67,42.87,34.48,48.19,42.55
7889,60.9,55.3,56.6,48.9,43.0,55.5,46.8,41.1,37.0,41.9,66.8,57.6,48.3,57.0,49.4,50.41,49.9,45.1,37.6,58.0,47.65,50.94,54.96,49.91,51.08,44.13,38.03,40.7,50.09,42.24,37.09,33.39,37.81,60.29,51.98,43.59,51.44,44.58,45.03,40.7,33.93,52.35,43.0
7890,65.3,62.3,57.2,54.7,45.3,53.3,46.4,43.8,35.7,45.3,68.1,61.7,55.0,54.9,50.1,48.56,52.9,49.3,41.0,56.3,49.875,54.57,58.93,56.23,51.62,49.37,40.06,44.49,48.1,41.88,39.53,32.22,40.88,61.46,55.68,49.64,49.55,45.22,47.74,44.49,37.0,50.81,45.01
7891,65.2,62.2,59.6,54.8,45.1,47.6,47.9,41.8,39.5,41.9,61.3,62.9,54.0,52.3,48.3,46.26,53.5,46.5,38.9,50.0,47.225,55.63,58.84,56.14,53.79,49.46,39.89,41.97,42.96,43.23,37.72,35.65,37.81,55.32,56.77,48.74,47.2,43.59,48.28,41.97,35.11,45.13,42.62
7892,62.9,56.0,54.4,51.3,41.6,56.1,48.9,43.1,35.9,38.0,63.2,55.1,50.4,52.7,42.8,46.61,49.5,46.5,36.0,58.8,47.7,48.74,56.77,50.54,49.1,46.3,36.79,41.97,50.63,44.13,38.9,32.4,34.3,57.04,49.73,45.49,47.56,38.63,44.67,41.97,32.49,53.07,43.05
7893,65.4,58.4,56.2,48.8,44.5,53.3,46.6,37.2,33.4,32.5,66.4,58.1,49.6,55.9,44.0,49.44,49.7,44.9,37.4,53.6,46.4,51.39,59.02,52.71,50.72,44.04,39.36,40.52,48.1,42.06,33.57,30.14,29.33,59.93,52.44,44.76,50.45,39.71,44.85,40.52,33.75,48.37,41.88
7894,53.8,57.4,55.6,49.1,47.6,48.0,47.4,38.6,38.5,41.1,65.3,58.9,52.3,54.5,45.2,48.21,50.1,44.3,38.4,59.1,47.975,52.1,48.55,51.8,50.18,44.31,42.1,39.98,43.32,42.78,34.84,34.75,37.09,58.93,53.16,47.2,49.19,40.79,45.22,39.98,34.66,53.34,43.3
7895,49.5,40.0,52.4,49.8,42.4,50.9,45.4,36.9,35.7,41.9,58.5,53.7,46.5,55.3,48.4,48.91,44.7,37.1,32.6,52.4,41.7,47.49,44.67,36.1,47.29,44.94,37.5,33.48,45.94,40.97,33.3,32.22,37.81,52.8,48.46,41.97,49.91,43.68,40.34,33.48,29.42,47.29,37.63
7896,59.3,60.9,54.3,50.3,43.3,47.7,48.2,46.1,36.1,39.3,52.8,47.3,42.4,46.6,42.3,41.22,20.6,22.2,20.6,41.9,26.325,41.84,53.52,54.96,49.01,45.4,38.3,20.04,43.05,43.5,41.61,32.58,35.47,47.65,42.69,38.27,42.06,38.18,18.59,20.04,18.59,37.81,23.76
7897,55.7,56.7,52.7,48.1,45.2,48.4,41.3,36.7,32.5,40.9,37.4,30.7,24.8,33.5,28.1,29.63,24.7,21.4,18.9,40.6,26.4,27.16,50.27,51.17,47.56,43.41,39.97,19.31,43.68,37.27,33.12,29.33,36.91,33.75,27.71,22.38,30.23,25.36,22.29,19.31,17.06,36.64,23.83
7898,58.8,61.7,57.8,50.5,42.9,45.5,42.2,37.2,31.3,36.6,28.1,29.1,27.5,32.1,27.0,28.39,23.2,23.1,22.8,43.2,28.075,25.73,53.07,55.68,52.16,45.58,37.95,20.85,41.06,38.09,33.57,28.25,33.03,25.36,26.26,24.82,28.97,24.37,20.94,20.85,20.58,38.99,25.34
7899,65.3,60.3,55.6,48.1,40.4,50.8,50.7,40.0,37.3,40.8,39.6,34.7,33.1,41.3,36.8,36.52,24.9,22.8,21.5,40.5,27.425,30.69,58.93,54.42,50.18,43.41,35.73,20.58,45.85,45.76,36.1,33.66,36.82,35.74,31.32,29.87,37.27,33.21,22.47,20.58,19.4,36.55,24.75
7900,64.2,54.11,54.8,46.7,42.3,50.4,47.4,38.2,37.2,36.4,50.0,43.0,33.1,42.4,36.0,37.5,23.2,21.4,19.6,38.0,25.55,38.03,57.94,48.83,49.46,42.15,37.42,19.31,45.49,42.78,34.48,33.57,32.85,45.13,38.81,29.87,38.27,32.49,20.94,19.31,17.69,34.3,23.06
7901,46.33,56.9,53.7,51.9,46.0,51.0,46.8,39.6,40.6,41.8,50.4,44.1,38.4,45.5,36.1,40.24,38.9,35.7,32.2,45.2,38.0,39.0,41.81,51.35,48.46,46.84,40.69,32.22,46.03,42.24,35.74,36.64,37.72,45.49,39.8,34.66,41.06,32.58,35.11,32.22,29.06,40.79,34.3
7902,63.3,56.3,54.0,48.6,43.8,54.6,41.4,36.6,37.3,38.9,48.7,46.1,38.7,55.9,40.5,49.44,28.8,24.3,20.3,43.9,29.325,40.78,57.13,50.81,48.74,43.86,38.74,21.93,49.28,37.36,33.03,33.66,35.11,43.95,41.61,34.93,50.45,36.55,25.99,21.93,18.32,39.62,26.47
7903,54.2,54.9,55.0,49.3,43.8,52.6,43.7,39.4,40.4,42.0,25.4,25.1,21.1,29.7,23.4,26.26,26.1,25.7,23.8,40.3,28.975,22.2,48.92,49.55,49.64,44.49,38.74,23.19,47.47,39.44,35.56,36.46,37.91,22.92,22.65,19.04,26.8,21.12,23.56,23.19,21.48,36.37,26.15
7904,60.6,60.5,55.7,49.7,38.8,46.2,42.9,36.6,38.3,40.1,29.5,26.5,19.1,34.1,28.2,30.16,31.6,28.0,23.7,43.3,31.65,23.44,54.69,54.6,50.27,44.85,34.32,25.27,41.7,38.72,33.03,34.57,36.19,26.62,23.92,17.24,30.78,25.45,28.52,25.27,21.39,39.08,28.56
7905,62.8,56.8,53.1,54.3,49.3,51.2,43.7,37.9,39.5,41.7,30.1,26.5,22.8,35.7,32.4,31.58,25.1,23.6,21.3,43.0,28.25,23.44,56.68,51.26,47.92,49.01,43.6,21.3,46.21,39.44,34.2,35.65,37.63,27.17,23.92,20.58,32.22,29.24,22.65,21.3,19.22,38.81,25.5
7906,62.6,57.9,51.8,51.8,41.8,49.7,47.7,40.4,39.2,41.3,32.7,27.9,23.7,36.6,29.8,32.37,23.3,20.9,21.1,42.0,26.825,24.68,56.5,52.25,46.75,46.75,36.97,18.86,44.85,43.05,36.46,35.38,37.27,29.51,25.18,21.39,33.03,26.89,21.03,18.86,19.04,37.91,24.21
7907,63.2,54.7,56.8,51.1,40.0,32.9,32.0,28.3,29.7,32.7,29.2,22.5,17.8,33.2,22.4,29.36,35.8,32.8,28.5,41.6,34.675,19.9,57.04,49.37,51.26,46.12,35.38,29.6,29.69,28.88,25.54,26.8,29.51,26.35,20.31,16.06,29.96,20.22,32.31,29.6,25.72,37.54,31.29
7908,52.6,47.3,41.2,38.9,34.3,19.5,18.4,16.1,19.7,24.7,35.8,33.6,26.6,35.4,29.5,31.31,21.2,20.2,19.9,37.8,24.775,29.71,47.47,42.69,37.18,35.11,30.34,18.23,17.6,16.61,14.53,17.78,22.29,32.31,30.32,24.01,31.95,26.62,19.13,18.23,17.96,34.11,22.36
7909,53.3,50.1,49.6,43.4,38.2,24.0,22.8,20.6,20.8,20.6,31.4,27.0,22.9,28.7,22.3,25.38,29.0,28.1,26.1,43.7,31.725,23.88,48.1,45.22,44.76,39.17,33.79,25.36,21.66,20.58,18.59,18.77,18.59,28.34,24.37,20.67,25.9,20.13,26.17,25.36,23.56,39.44,28.63
7910,60.6,58.1,49.6,49.6,41.5,29.8,21.7,18.8,17.0,21.4,38.2,32.9,29.3,39.4,28.8,34.85,20.2,21.0,19.3,38.6,24.775,29.1,54.69,52.44,44.76,44.76,36.7,18.95,26.89,19.58,16.97,15.34,19.31,34.48,29.69,26.44,35.56,25.99,18.23,18.95,17.42,34.84,22.36
7911,58.4,55.5,51.3,46.8,35.3,19.5,16.5,17.7,21.2,22.8,20.5,18.2,14.3,29.56,18.6,26.15,21.1,18.89,18.1,38.3,24.0975,16.1,52.71,50.09,46.3,42.24,31.22,17.05,17.6,14.89,15.97,19.13,20.58,18.5,16.43,12.91,26.68,16.79,19.04,17.05,16.34,34.57,21.75
7912,29.7,24.6,24.4,23.3,23.4,18.8,14.0,14.4,16.1,23.3,27.6,21.8,19.9,31.3,21.0,27.69,25.0,20.3,21.1,33.6,25.0,19.28,26.8,22.2,22.02,21.03,20.7,18.32,16.97,12.64,13.0,14.53,21.03,24.91,19.67,17.96,28.25,18.95,22.56,18.32,19.04,30.32,22.56
7913,22.0,22.8,22.6,21.3,20.6,20.8,20.7,19.6,17.5,23.2,30.4,28.9,23.9,28.9,21.6,25.56,31.4,27.7,21.2,40.4,30.175,25.56,19.86,20.58,20.4,19.22,18.22,25.0,18.77,18.68,17.69,15.79,20.94,27.44,26.08,21.57,26.08,19.49,28.34,25.0,19.13,36.46,27.23
7914,50.4,49.1,46.5,42.4,36.7,21.6,23.6,20.8,21.7,25.7,30.7,26.8,22.1,30.8,21.6,27.24,19.8,23.7,22.8,40.4,26.675,23.71,45.49,44.31,41.97,38.27,32.46,21.39,19.49,21.3,18.77,19.58,23.19,27.71,24.19,19.95,27.8,19.49,17.87,21.39,20.58,36.46,24.07
7915,60.7,48.2,48.2,44.5,36.3,17.6,18.1,14.4,14.7,17.9,28.0,24.6,19.0,31.4,20.3,27.77,28.2,27.4,25.4,43.4,31.1,21.76,54.78,43.5,43.5,40.16,32.1,24.73,15.88,16.34,13.0,13.27,16.15,25.27,22.2,17.15,28.34,18.32,25.45,24.73,22.92,39.17,28.07
7916,54.8,56.8,53.5,51.2,41.9,17.3,16.3,14.4,12.0,15.3,25.1,22.3,19.5,26.0,19.8,23.0,35.8,34.7,30.1,45.0,36.4,19.73,49.46,51.26,48.28,46.21,37.05,31.32,15.61,14.71,13.0,10.83,13.81,22.65,20.13,17.6,23.47,17.87,32.31,31.32,27.17,40.61,32.85
7917,57.9,58.0,51.6,49.1,41.8,29.1,23.5,17.3,13.1,15.6,29.8,27.4,23.1,31.4,21.7,27.77,27.9,23.8,22.7,39.6,28.5,24.24,52.25,52.35,46.57,44.31,36.97,21.48,26.26,21.21,15.61,11.82,14.08,26.89,24.73,20.85,28.34,19.58,25.18,21.48,20.49,35.74,25.72
7918,62.0,55.3,54.3,49.3,38.7,32.3,24.7,17.4,15.2,18.9,28.2,24.4,20.3,28.9,20.2,25.56,29.5,27.5,24.6,43.4,31.25,21.58,55.96,49.91,49.01,44.49,34.23,24.82,29.15,22.29,15.7,13.72,17.06,25.45,22.02,18.32,26.08,18.23,26.62,24.82,22.2,39.17,28.2
7919,49.9,48.9,45.2,44.2,38.9,26.5,20.2,17.4,11.9,14.8,28.7,24.1,23.9,28.5,21.1,25.21,23.9,24.1,24.1,40.8,28.225,21.32,45.03,44.13,40.79,39.89,34.41,21.75,23.92,18.23,15.7,10.74,13.36,25.9,21.75,21.57,25.72,19.04,21.57,21.75,21.75,36.82,25.47
7920,49.9,43.5,39.0,33.5,32.1,25.0,21.8,16.1,15.4,18.3,34.3,28.2,24.7,30.0,22.2,26.54,34.3,32.2,30.4,42.2,34.775,24.94,45.03,39.26,35.2,30.23,28.39,29.06,22.56,19.67,14.53,13.9,16.52,30.96,25.45,22.29,27.08,20.04,30.96,29.06,27.44,38.09,31.38
7921,45.4,44.6,42.5,39.1,33.8,21.6,20.5,16.2,11.1,14.6,36.3,30.5,26.1,33.6,24.5,29.71,22.7,21.9,19.0,35.4,24.75,26.98,40.97,40.25,38.36,35.29,29.89,19.76,19.49,18.5,14.62,10.02,13.18,32.76,27.53,23.56,30.32,22.11,20.49,19.76,17.15,31.95,22.34
7922,55.5,49.6,47.0,47.4,39.1,18.1,18.7,14.5,12.8,12.3,24.4,17.7,17.6,28.6,19.7,25.29,30.0,27.9,23.9,42.9,31.175,15.65,50.09,44.76,42.42,42.78,34.58,25.18,16.34,16.88,13.09,11.55,11.1,22.02,15.97,15.88,25.81,17.78,27.08,25.18,21.57,38.72,28.14
7923,23.3,23.1,16.9,19.3,18.7,15.0,12.3,11.6,13.2,17.3,24.0,22.4,19.5,30.7,22.0,27.16,20.6,20.7,21.7,41.3,26.075,19.82,21.03,20.85,15.25,17.42,16.54,18.68,13.54,11.1,10.47,11.91,15.61,21.66,20.22,17.6,27.71,19.86,18.59,18.68,19.58,37.27,23.53
7924,20.3,20.1,18.9,18.0,16.0,22.5,20.3,15.8,14.3,18.7,32.8,27.2,21.5,31.0,24.5,27.42,26.6,24.2,23.7,43.1,29.4,24.06,18.32,18.14,17.06,16.25,14.15,21.84,20.31,18.32,14.26,12.91,16.88,29.6,24.55,19.4,27.98,22.11,24.01,21.84,21.39,38.9,26.53
7925,27.0,22.4,21.9,23.1,20.3,15.5,15.9,15.7,13.8,16.1,22.1,15.6,14.6,22.6,20.0,19.99,26.8,24.1,22.1,39.3,28.075,13.8,24.37,20.22,19.76,20.85,17.95,21.75,13.99,14.35,14.17,12.45,14.53,19.95,14.08,13.18,20.4,18.05,24.19,21.75,19.95,35.47,25.34
7926,21.0,17.4,18.9,18.1,17.0,16.7,15.2,13.4,12.4,13.7,28.7,23.6,19.2,31.6,20.9,27.95,32.8,30.7,28.4,44.0,33.975,20.87,18.95,15.7,17.06,16.34,15.03,27.71,15.07,13.72,12.09,11.19,12.36,25.9,21.3,17.33,28.52,18.86,29.6,27.71,25.63,39.71,30.66
7927,20.7,20.0,20.9,22.8,21.0,18.1,15.7,15.4,11.8,12.8,26.9,23.2,17.1,31.0,20.4,27.42,23.0,19.3,17.0,34.1,23.35,20.52,18.68,18.05,18.86,20.58,18.57,17.42,16.34,14.17,13.9,10.65,11.55,24.28,20.94,15.43,27.98,18.41,20.76,17.42,15.34,30.78,21.07
7928,19.7,19.9,18.5,21.2,18.5,22.2,20.6,16.7,13.6,17.1,28.3,22.9,18.7,27.5,22.4,24.32,23.5,21.7,16.5,35.3,24.25,20.26,17.78,17.96,16.7,19.13,16.37,19.58,20.04,18.59,15.07,12.27,15.43,25.54,20.67,16.88,24.82,20.22,21.21,19.58,14.89,31.86,21.89
7929,20.8,20.6,17.5,17.0,16.0,16.1,13.1,12.7,12.2,15.3,24.5,20.0,19.1,27.5,20.2,24.32,20.7,17.6,16.7,38.5,23.375,17.69,18.77,18.59,15.79,15.34,14.15,15.88,14.53,11.82,11.46,11.01,13.81,22.11,18.05,17.24,24.82,18.23,18.68,15.88,15.07,34.75,21.1
7930,19.0,19.7,22.7,20.0,16.5,17.2,14.2,12.4,13.2,16.4,29.5,22.2,18.7,27.7,19.3,24.5,18.1,16.2,14.2,36.2,21.175,19.64,17.15,17.78,20.49,18.05,14.59,14.62,15.52,12.82,11.19,11.91,14.8,26.62,20.04,16.88,25.0,17.42,16.34,14.62,12.82,32.67,19.11
7931,23.8,22.6,18.0,18.8,19.9,12.8,11.8,9.2,11.5,13.9,25.2,22.5,18.2,23.9,19.7,21.14,18.1,18.3,17.9,35.1,22.35,19.9,21.48,20.4,16.25,16.97,17.6,16.52,11.55,10.65,8.3,10.38,12.54,22.74,20.31,16.43,21.57,17.78,16.34,16.52,16.15,31.68,20.17
7932,17.2,17.1,17.2,15.6,14.1,22.0,17.5,12.9,12.0,14.6,26.1,22.6,15.6,31.8,22.5,28.13,18.7,17.5,16.1,39.8,23.025,19.99,15.52,15.43,15.52,14.08,12.48,15.79,19.86,15.79,11.64,10.83,13.18,23.56,20.4,14.08,28.7,20.31,16.88,15.79,14.53,35.92,20.78
7933,18.5,17.5,14.4,14.1,12.1,17.2,13.4,11.3,12.2,14.5,23.2,18.9,15.4,24.4,18.6,21.58,33.0,28.7,25.9,38.3,31.475,16.72,16.7,15.79,13.0,12.73,10.7,25.9,15.52,12.09,10.2,11.01,13.09,20.94,17.06,13.9,22.02,16.79,29.78,25.9,23.37,34.57,28.41
7934,19.7,19.9,18.1,19.7,17.1,18.8,16.2,15.2,16.0,16.7,27.5,24.0,20.0,31.0,20.1,27.42,21.7,21.0,18.9,38.1,24.925,21.23,17.78,17.96,16.34,17.78,15.12,18.95,16.97,14.62,13.72,14.44,15.07,24.82,21.66,18.05,27.98,18.14,19.58,18.95,17.06,34.39,22.49
